PH,oxy,elec,tur,tem
7.88,3.97,5500,58,22.5
7.52,3.74,5452,50,22.6
7.54,4.59,5034,138,22.3
7.56,4.77,4875,59,22.1
7.86,4.85,4848,52,22.1
7.55,4.51,4817,106,22.2
7.54,4.76,4786,48,22.2
7.51,4.78,4783,120,22.1
7.82,5.02,4875,123,22.2
7.53,4.65,4914,49,22.2
7.5,4.9,4926,50,22.3
7.46,4.75,4957,74,22.3
7.81,4.87,5040,58,22.4
7.47,3.81,5205,135,22.4
7.48,4.01,5205,67,22.5
7.42,3.36,5402,59,22.5
7.78,3.65,5408,96,22.6
7.42,3.41,5455,66,22.5
7.42,3.24,5503,116,22.4
7.38,3.24,5877,143,22.4
7.76,3.73,5473,57,22.3
7.47,4.32,5244,107,22.1
7.44,4.92,5205,50,22.1
7.48,5.45,4938,48,22
7.74,5.46,4908,250,22
7.51,5.06,4881,49,21.9
7.36,4.83,5012,49,22
7.37,4.81,5204,337,22.2
7.74,4.45,5232,49,22.1
7.48,4.72,5189,143,22
7.45,4.78,5213,48,21.9
7.42,4.33,5070,48,21.8
7.66,4.85,5043,106,21.9
7.41,4.87,5024,54,21.9
7.39,5.32,4996,49,21.9
7.4,5.38,4997,113,22
7.65,5.28,5064,50,22.1
7.46,6.22,5043,49,22.3
7.42,6.25,5005,67,22.4
7.38,4.74,5194,49,22.2
7.61,4.57,5455,243,22.2
7.38,3.94,5742,86,22.2
7.34,4.3,5510,52,22.2
7.36,4.91,5448,391,22.3
7.62,5.97,5061,49,22.2
7.38,5.3,5073,48,22.1
7.38,6.24,4938,172,22.2
7.33,5.86,4991,49,22.2
7.61,5.63,5155,49,22.2
7.33,5.33,5021,191,22.1
7.3,4.97,5008,49,22.1
7.26,4.82,5042,108,22.1
7.54,5.29,5036,124,22
7.3,4.79,5082,48,21.9
7.25,4.82,4978,179,21.8
7.23,5.01,4944,50,21.7
7.5,5.95,4899,56,21.6
7.28,5.49,4685,55,21.6
7.3,6.12,4387,49,21.7
7.34,6.59,3784,49,21.7
7.56,7.6,3675,372,21.8
7.43,8,3508,48,21.8
7.44,7.93,3308,194,21.8
7.5,7.7,3234,133,21.8
7.38,6.76,3196,49,21.6
7.44,6.67,2923,48,21.5
7.48,6.73,2899,147,21.5
7.45,6.09,2828,48,21.4
7.42,5.47,3163,50,21.6
7.4,5.79,3569,178,21.7
7.45,5.9,3960,50,21.7
7.34,4.98,4406,66,21.7
7.32,4.77,4353,106,21.7
7.32,4.61,4461,49,21.7
7.4,4.94,4455,56,21.6
7.32,4.21,4834,54,21.7
7.34,4.88,4040,48,21.1
7.33,4.84,3994,466,20.9
7.38,5.59,3926,50,20.8
7.31,5.11,4031,48,21
7.23,4.4,3837,50,21.5
7.27,4.71,3717,49,21.5
7.36,5.89,3656,201,21.7
7.35,6.47,3434,242,21.7
7.35,6.41,3160,49,21.4
7.31,5.9,3200,128,21.3
7.32,5.93,3462,53,21.4
7.26,4.5,3963,67,21.4
7.23,4.39,3996,353,21.3
7.25,4.45,3790,63,21.3
7.29,4.48,4043,98,21.3
7.23,3.5,4107,77,21.2
7.2,3.37,3880,57,21.1
7.19,3.72,3678,78,20.9
7.27,4.03,3714,125,20.8
7.23,3.97,3690,49,20.7
7.24,3.8,3711,179,20.6
7.24,3.65,3705,49,20.5
7.33,4.61,3616,48,20.4
7.26,3.05,3662,273,20.3
7.2,2.67,3656,49,20.3
7.2,2.59,3665,49,20.3
7.3,3.51,3629,247,20.2
7.21,3.16,3369,49,20.4
7.21,3.18,3609,49,20.6
7.25,4.42,3305,106,21
7.33,7.84,2779,56,21.3
7.28,5.47,2880,50,21
7.31,6.46,2640,49,21.1
7.33,7.77,2599,53,21.6
7.37,11.27,2599,51,22.1
7.36,6.6,2628,59,21.4
7.32,5.24,2969,50,21.1
7.22,5.75,2760,50,21.2
7.28,7.05,2677,50,21.2
7.32,6.39,2696,50,21.2
7.26,5.42,2708,53,21.1
7.28,4.85,2699,65,21.1
7.22,5.35,2750,57,21
7.19,4.48,2721,50,21
7.2,4.54,2705,50,20.9
7.17,4.39,2702,50,20.9
7.21,5.18,2715,50,20.8
7.14,3.69,2705,50,20.8
7.19,4.18,2727,49,20.7
7.16,4.68,2735,49,20.7
7.16,5.59,2760,50,20.7
7.27,5.75,2775,49,20.9
7.41,8.36,2699,49,21.1
7.37,9.11,2699,50,21.6
0,12.79,2702,71,22.6
0,13.95,2608,55,23.3
0,14.05,2505,65,23.2
0,9.88,2680,49,21.6
0,9.83,2671,49,21.2
0,10.91,2646,49,21.6
0,12.15,2557,49,22
0,12.16,2581,50,22.3
0,12.39,2538,60,22.4
0,11.2,2524,87,22.2
0,10.46,2529,73,22
0,9.21,2551,114,21.8
8.28,8.65,2529,102,21.5
8.33,7.47,2535,85,21.2
7.93,6.98,2541,115,20.9
8.09,7.3,2572,107,20.7
8.12,7.37,2562,98,20.4
7.94,7.26,2583,102,20.3
8.13,7.56,2604,77,20.2
8.32,7.89,2643,51,20.3
8.17,8.25,2637,71,20
8.19,8.21,2655,89,20
8.09,8.56,2643,87,20.1
8.59,8.74,2640,85,20.3
8.38,10.02,2677,73,20.9
8.66,9.18,2665,60,20.9
8.81,9.41,2665,50,21
8.98,9.93,2643,49,21.1
8.52,10.39,2624,55,21.1
8.86,9.97,2542,49,20.9
8.6,9.64,2508,49,20.8
8.9,9.48,2431,49,20.7
8.31,9.65,2375,49,20.5
8.56,9.17,2357,49,20.5
8.58,9.11,2335,49,20.3
8.46,9,2330,49,20.2
8.3,9.09,2316,49,20.1
8.36,8.51,2289,48,20
8.34,8.48,2273,48,19.8
8.26,8.07,2307,49,19.7
8.22,8.34,2341,49,19.6
8.24,7.81,2341,49,19.5
8.24,7.84,2396,49,19.4
8.28,7.61,2405,48,19.3
8.22,8.28,2427,49,19.3
8.46,8.25,2408,49,19.4
8.43,7.9,2504,49,19.5
0,8.5,2526,49,19.6
0,9.3,2523,49,19.6
0,9.44,2526,48,19.7
0,8.79,2526,48,19.7
0,8.85,2514,77,19.7
0,9.6,2505,47,19.7
0,8.52,2514,48,19.6
0,8.76,2508,178,19.5
8.13,8.38,2526,49,19.4
8.21,8.5,2523,49,19.3
8.18,7.99,2547,48,19.3
8.24,8.39,2544,48,19.1
8.2,7.99,2550,48,19
8.22,8.66,2661,48,19
8.23,8.36,2649,47,19
8.23,8.38,2661,48,18.9
8.26,8.6,2676,47,18.9
8.24,8.68,2652,47,18.7
8.25,8.37,2652,47,18.6
8.23,8.27,2649,47,18.5
8.26,8.34,2649,47,18.5
8.28,9.12,2664,47,18.5
8.38,8.88,2680,47,18.6
8.31,8.34,2726,48,18.7
8.3,8.41,2772,47,18.8
8.3,9.49,2803,48,18.9
8.41,9.04,2828,48,18.9
8.48,9.62,2821,47,19
8.53,9.87,2825,48,19.1
8.31,9.61,2942,48,18.9
8.22,7.98,3299,50,18.9
8.16,7.31,3496,49,19
8.12,7.24,3588,49,18.9
8.12,7.4,3975,49,19
7.93,6.38,4065,49,19
7.9,5.84,4114,49,19.1
7.9,6.18,4111,48,19.1
8.06,7.14,3896,49,19
7.9,5.91,3908,49,18.9
7.92,6.75,3911,50,18.8
8.11,7.5,3644,47,18.5
8.06,7.27,4089,48,18.7
7.82,6.22,4316,48,18.9
7.86,5.82,4202,48,18.8
7.74,6.01,4458,49,19
8.01,6.9,4076,48,18.5
8.11,7.61,3593,47,17.9
8.13,7.99,3603,48,17.7
8.17,8.33,3584,48,17.7
8.08,8.28,3846,48,18.1
8.1,7.59,3815,48,18.1
8.12,7.62,3865,48,18
8.11,7.69,3796,48,18
8.13,8.38,3793,50,17.8
8.01,7.01,3741,53,17.9
7.97,7.39,3744,50,17.7
8,6.91,3747,55,17.4
8.05,7.83,3606,48,17.5
7.85,7.58,3514,48,17.5
7.84,7.13,3478,48,17.5
7.84,7.11,3484,48,17.4
7.97,7.51,3480,49,17.3
7.81,7.29,3471,49,17
7.82,7.4,3374,48,17.2
7.8,7.26,3387,48,17.2
7.97,7.46,3414,48,17.2
7.74,6.82,3405,48,17.1
7.75,6.79,3393,48,17
7.78,7.08,3305,48,17
7.93,7.97,3268,48,16.9
7.8,7.03,3317,48,16.7
7.8,7.45,3301,48,16.9
7.83,7.35,3317,48,16.9
7.99,8.41,3240,48,16.9
7.88,7.63,2965,48,17.1
7.92,8.05,3002,48,17.3
7.95,7.94,2984,49,17.5
7.98,8.26,2987,49,17.3
7.91,8,2923,48,17.3
7.96,7.98,2805,47,17.2
7.91,8.41,2645,47,17.1
7.99,8.47,2636,48,17.1
7.83,7.54,2636,48,17
7.75,7.5,2608,48,16.9
7.76,8.19,2596,48,16.8
7.93,8.54,2617,48,16.7
7.82,7.75,2437,47,16.6
7.8,7.65,2362,48,16.6
7.71,7.92,2332,47,16.5
7.94,8.16,2326,48,16.4
7.71,7.76,2335,48,16.3
7.74,7.21,2332,48,16.3
7.71,7.28,2307,47,16.2
7.95,8.35,2299,48,16.2
7.75,7.88,2298,48,16.3
7.89,8.54,2338,48,16.5
8,9.15,2405,48,17.1
8.02,9.58,2374,48,17
7.79,8.43,2276,48,16.8
7.99,9.02,2233,47,17
8.08,9.53,2232,47,17.2
8.02,9.96,2236,48,17.1
8.07,9.47,2208,47,17.1
8.06,9.15,2210,48,16.9
7.88,8.86,2214,47,16.8
7.97,9.18,2226,47,16.7
7.9,8.81,2276,47,16.6
7.8,8.26,2455,48,16.7
7.74,7.58,2427,48,16.5
7.88,7.81,3111,48,16.8
7.74,8.08,2474,47,16.2
7.77,8.68,2483,48,16.2
7.83,7.93,2474,47,16.1
7.92,9.04,2461,47,15.8
7.69,8.31,2430,47,15.9
7.82,8.73,2411,47,15.9
7.77,8.44,2400,47,15.8
7.94,9.08,2384,47,15.7
7.76,9.12,2378,47,16
7.78,8.48,2465,47,16.2
7.73,8.73,2498,47,16.1
7.93,9,2535,47,16.2
7.96,9.36,2510,47,16.2
8.01,9.47,2514,47,16.3
8.06,9.71,2498,47,16.5
7.52,0,2471,60,16.6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8.04,0,2499,48,16.4
7.75,9.27,3005,48,16.5
7.73,9.04,2950,48,16.4
7.91,8.78,3064,48,16.5
7.66,7.78,3144,48,16.5
7.55,7.35,3184,48,16.5
7.58,7.6,3011,48,16.4
7.94,9.51,2729,48,15.9
7.63,9.3,2720,48,15.8
7.74,8.93,2723,48,15.8
7.78,9,2723,48,15.7
7.95,9.79,2732,48,15.7
7.74,9.58,2732,48,15.7
7.82,10.09,2744,48,16
7.72,9.48,2762,48,16
7.98,10.71,2741,48,16.2
7.72,9.54,2723,47,16.1
7.67,9.51,2729,48,16.2
7.73,9.9,2750,48,16.3
7.93,10.26,2784,48,16.3
7.79,9.77,2853,48,16.6
7.74,9.67,2852,48,16.7
7.71,9.42,2861,48,16.7
7.98,9.77,2868,48,16.7
7.76,9.4,2852,48,16.6
7.86,10.08,2834,48,16.6
7.73,8.61,2999,48,16.6
7.94,9.34,2944,48,16.6
7.82,9.33,2844,48,16.5
7.82,9.73,2834,48,16.6
7.76,9.8,2805,48,16.5
7.97,10.1,2813,48,16.5
7.78,9.55,2815,48,16.5
7.68,9,2815,48,16.5
7.62,9.37,2815,48,16.3
7.94,9.52,2821,48,16.4
7.69,8.9,2695,48,16.7
7.72,9.76,2424,49,17.2
7.81,10.22,2313,49,17.7
7.99,11.46,2153,52,18.2
7.5,8.47,8895,90,17.9
7.51,8.25,8895,79,18
7.55,8.33,8895,50,18.1
7.89,9.15,8895,50,18.1
7.63,9.64,6972,50,18.3
7.64,8.97,4558,49,17.9
7.66,8.92,4301,49,17.8
7.92,9.04,4034,50,17.8
7.57,8.12,3750,49,17.6
7.57,8.07,3474,49,17.5
7.62,8.26,3162,49,17.4
7.86,8.78,3224,49,17.4
7.66,8.08,3070,49,17.4
7.63,7.8,2877,49,17.4
7.58,7.78,2716,49,17.4
7.86,8.47,2661,49,17.3
7.57,8.15,2580,48,17.3
7.54,7.99,2504,48,17.3
7.52,7.86,2517,49,17.3
7.79,8.07,2474,49,17.2
7.54,8.3,2501,49,17.4
7.47,8.96,2434,49,17.9
7.54,10.7,2147,50,18.4
7.78,12.37,2046,59,18.8
7.64,12.11,2557,53,19
7.24,8.49,8895,109,18.6
7.3,8.42,8895,70,18.7
7.64,10.02,8895,50,18.7
7.46,10.26,8895,50,18.9
7.49,10.28,8895,49,18.9
7.5,9.78,8895,50,18.8
7.72,10.56,7838,50,18.7
7.55,9.96,7055,50,18.8
7.56,9.61,6544,50,18.6
7.62,9.55,5409,49,18.4
7.72,8.95,5351,50,18.3
7.64,8.72,4995,49,18.3
7.53,9.7,5010,49,18.1
7.52,8.77,4413,48,17.5
7.7,8.42,3644,49,17.4
7.48,7.8,3799,49,17.4
7.44,7.5,3646,49,17.3
7.41,7.35,3554,48,17.3
7.59,8.51,3875,48,17.5
7.39,7.99,3769,48,17.5
7.39,8.5,3760,48,17.6
7.4,9.14,3754,48,17.7
7.53,10.01,3733,49,17.7
7.37,9.57,3880,48,17.8
7.31,8.34,4703,48,17.8
7.3,6.83,6659,49,18
7.42,7.18,7324,49,18.2
7.63,6.41,7713,48,18.1
7.58,5.83,7804,49,18.2
7.69,6.52,6582,49,18.1
7.85,6.21,7363,49,18.2
7.52,5.76,7381,48,18.2
7.52,5.39,7702,49,18.2
7.54,5.17,7863,49,18.3
7.83,5.91,7484,50,18.2
7.47,5.24,7516,49,18.3
7.51,5.57,7298,48,18.2
7.68,6.27,6609,48,17.9
7.96,6.95,6105,49,17.7
7.73,6.88,5943,48,17.7
7.71,7.17,5221,47,17.6
7.63,6.91,5422,48,17.5
7.9,7.3,5110,49,17.6
7.58,6.7,5215,48,17.8
7.54,6.7,5403,48,17.8
7.64,7.4,5296,48,18
7.93,8.92,5107,48,18
7.75,9.29,5050,48,18.4
7.72,8.99,5048,47,18.2
7.63,8.8,5164,48,18.1
7.87,6.62,6290,49,18.1
7.38,4.96,6859,47,18.2
7.43,4.69,7050,48,18.2
7.37,5.26,6691,48,18.1
7.81,5.44,6572,48,18.1
7.53,6.31,5948,48,18.1
7.52,6.52,5668,48,18.2
7.59,6.85,5494,48,18.2
7.85,7.64,5425,49,18.2
7.55,6.94,5395,48,18.1
7.58,6.99,5333,48,18
7.54,7.09,5354,48,18
7.79,7.43,5435,48,18
7.56,7.38,5077,47,17.9
7.54,7.15,4848,47,17.8
7.55,7.32,4658,47,17.7
7.77,8.35,4571,48,17.7
7.56,8.61,4444,47,17.9
7.56,8.67,4422,47,18
7.69,10.8,4277,47,18.4
7.76,11.81,4283,48,18.6
7.68,13.27,4233,49,19.1
7.72,13.59,4226,48,19.3
7.68,12.98,4108,48,19.3
7.68,10.69,4530,49,18.9
7.31,6.56,5634,47,18.5
7.33,7.03,5414,48,18.5
7.3,5.23,6260,48,18.4
7.56,5.24,6510,48,18.3
7.29,5.05,6224,48,18.4
7.34,5.94,5684,48,18.4
7.34,6.17,5653,47,18.5
7.56,6.88,5565,49,18.4
7.34,6.8,5614,48,18.6
7.36,7.1,5394,48,18.6
7.32,7.17,5368,48,18.6
7.53,7.49,4939,48,18.7
7.32,6.42,4942,48,18.6
7.31,6.96,4966,47,18.6
7.3,6.89,5089,47,18.7
7.46,7.52,5071,48,18.7
7.23,6.88,5101,48,18.8
7.25,6.83,5137,47,18.8
7.24,6.85,5094,48,18.9
7.43,8.02,5048,48,18.9
7.17,7.98,4995,47,19
7.16,8.45,4995,47,19.1
7.16,8.47,4973,48,19
7.38,7.12,5087,49,18.9
7.19,7.52,5060,48,19
7.16,5.2,5451,48,18.8
7.15,5.6,5328,49,18.9
7.36,6.33,5368,49,18.8
7.16,5.4,5454,48,18.8
7.16,5.56,5396,48,18.8
7.16,5.91,5346,47,18.8
7.34,6.4,5319,50,18.8
7.14,5.57,5260,48,18.8
7.15,5.08,5467,47,18.8
7.12,4.94,5579,47,18.8
7.31,5.95,5635,48,18.8
7.13,4.98,5659,47,18.8
7.13,5.41,5742,47,18.8
7.13,5.24,5735,48,18.9
7.29,5.86,5810,48,18.9
7.14,4.93,5776,49,18.9
7.12,5.03,5610,48,19
7.13,6.42,5517,47,19.1
7.27,7.49,5451,49,19.5
7.11,7.51,5433,48,19.8
7.08,7.79,5421,48,20.2
7.08,8.25,5356,48,20.8
7.17,8.76,5299,48,20.5
7.07,8.12,5257,48,20.4
7.08,8.28,5223,48,20.2
7.12,8.12,5197,48,20.3
7.23,8.24,5204,49,20.2
7.14,7.8,5210,48,20.2
7.17,7.49,5219,48,20.2
7.16,6.86,5213,48,20.2
7.25,7.8,5201,48,20.1
7.16,8.3,5102,48,20
7.17,8.18,5093,47,20
7.17,8.52,5060,47,20
7.25,8.68,5047,48,19.9
7.15,8.13,5029,47,20
7.17,8.1,5013,47,19.9
7.15,7.99,5007,47,19.9
7.21,7.49,4950,49,20
7.12,6.23,4846,48,20.3
7.12,7.59,4219,48,20.4
7.09,8.3,4026,47,20.8
7.16,9.18,3720,49,21.1
7.04,9.05,3443,48,21.7
7.01,9.72,3122,47,21.7
7,9.51,3084,49,21.5
7.97,10.55,3196,49,21.2
7.78,9.81,3151,48,21.1
7.8,9.1,3212,49,20.9
7.58,8.22,3225,49,20.8
7.92,9.17,3118,50,20.9
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.44,4.15,4025,49,20.5
7.83,5.68,4147,50,20.7
7.46,5.36,3447,49,20.8
7.51,6.08,3560,48,20.8
7.48,5.66,2763,50,20.8
7.79,5.71,3515,50,20.7
7.46,4.99,3548,49,20.7
7.42,4.7,2784,49,20.7
7.44,4.94,4114,48,20.7
7.81,5.66,3052,49,20.6
7.36,5.16,2788,48,20.6
7.36,5.13,2727,48,20.6
7.33,5.07,3709,48,20.5
7.78,5.62,2575,48,20.6
7.29,4.9,3390,48,20.6
7.3,4.42,2874,48,20.5
7.27,4.27,3065,48,20.6
7.74,4.43,4611,49,20.6
7.24,3.97,2908,49,20.7
7.24,3.94,2932,49,20.7
7.3,5.19,3990,48,20.8
0,0,0,0,0
0,0,0,0,0
7.06,5.16,4446,59,20.9
7.17,5.13,4381,49,20.8
7.19,4.16,4519,54,20.7
7.62,4.42,4504,61,20.7
7.17,4.03,4549,49,20.7
7.11,3.78,4642,50,20.7
7.16,4.37,4516,50,20.7
7.64,4.58,4866,50,20.7
7.18,4.26,4449,50,20.5
7.1,3.99,4498,50,20.5
7.18,4.3,4492,49,20.4
7.62,4.87,4620,49,20.3
7.17,4.83,4516,48,20.3
7.17,4.88,4531,48,20.3
7.18,4.73,4483,48,20.2
7.6,5.26,4415,49,20.1
7.19,4.91,4501,48,20.2
7.16,5.21,4568,49,20.1
7.19,5.4,4519,50,20.2
7.56,6.48,4513,49,20.4
7.22,6.03,4564,49,20.4
7.21,6.51,4531,48,20.4
7.23,6.56,4421,50,20.4
7.53,6.95,4586,50,20.3
7.25,6.34,4483,49,20.3
7.19,6.34,4507,49,20.2
7.22,6.5,4480,48,20.1
7.51,6.76,4534,48,20.1
7.2,6.11,4462,47,20.1
7.12,5.91,4477,48,20.1
7.17,5.7,4446,48,20.1
7.48,6.05,4522,48,20
7.16,5.32,4452,47,20.1
7.11,5.3,4468,48,20.1
7.14,5.17,4471,47,20
7.44,5.44,4440,48,19.9
7.14,5.03,4422,47,19.9
7.09,5.05,4464,47,20
7.12,4.91,4489,47,19.9
7.39,5.47,4320,48,19.9
7.15,5.13,4428,47,19.9
7.07,5.02,4409,48,20
7.08,4.98,4504,49,20
7.1,5.97,4366,49,20.1
7.13,5.37,4065,48,20.1
7.18,5.66,4350,48,20.1
7.15,6.6,4446,48,20.3
7.12,7.67,4396,49,20.3
7.23,7.35,4271,49,20.4
7.18,6.71,4261,47,20.2
7.14,6.72,4187,48,20.2
7.11,6.85,4209,48,20.2
7.11,6.02,4174,48,20.2
7.15,5.71,4174,47,20.2
7.14,5.27,4181,48,20.1
7.08,5.51,4186,48,20.1
7.13,4.87,4077,48,20.1
7.1,4.25,1298,48,20.2
7.09,4.42,4218,48,20.1
7.05,4.33,4206,48,20
7.07,3.95,4190,47,20
7.07,4.17,4081,47,20
7.04,4.3,4199,47,19.9
7.02,5.16,4122,48,19.9
7.08,4.95,4108,47,20
7.08,5.29,4019,48,20.2
7.11,5.47,3666,48,20.3
7.09,6.72,3966,49,20.6
7.14,7.11,3899,48,21.8
7.18,9.04,3899,49,23
7.9,10.86,3831,49,23.2
8.17,13.03,3840,62,22.8
7.96,10.97,3853,49,22.3
7.86,9.81,3872,49,22
7.67,8.57,3930,49,21.7
7.55,7.82,3985,49,21.2
7.54,7.07,3816,48,21.5
7.49,6.54,3932,49,21.7
7.41,5.98,3843,48,21.5
7.37,6.07,3772,49,21.3
7.3,4.64,3778,49,21.3
7.24,4.2,3760,50,21.2
7.22,4.21,3938,49,21.2
7.25,4.68,3772,50,21.1
7.18,3.49,3787,49,21.1
7.15,0,3862,49,21
7.1,0,3748,49,20.9
7.08,0,3806,51,20.9
7.07,0,3874,70,20.8
7.05,0,4099,49,20.6
7.08,0,4068,49,20.6
7.05,0,4129,50,20.5
7.08,0,4132,49,20.7
7.05,0,4113,49,20.7
7.07,0,4113,49,20.8
6.91,0,4240,50,20.7
7.02,0,4363,48,20.4
7.04,0,4446,48,20.4
7.04,0,4354,48,20.4
6.99,0,4384,49,20.3
7.02,0,4347,49,20.4
6.99,0,4415,48,20.4
6.99,0,4395,48,20.4
6.97,0,4168,48,20.3
7,0,4409,48,20.3
7.01,0,4274,48,20.3
7.01,0,4175,48,20.3
6.97,0,4320,48,20.2
6.99,0,4293,48,20.4
6.98,0,4258,48,20.3
7,0,4215,48,20.3
6.96,0,4159,48,20.3
7.01,0,4187,48,20.4
7.01,0,4151,48,20.5
7.01,0,4172,49,20.9
7,0,3769,49,21.1
7.05,0,3849,48,21.3
7.05,0,3893,49,21.6
7.04,0,3849,49,21.4
7,0,3825,49,21.5
7.03,0,3853,48,21.2
7.01,0,3991,49,20.9
7.01,0,3988,48,20.7
7.18,0,3990,49,20.6
7.08,0,4037,48,20.6
7.04,0,4111,47,20.5
7.03,0,4400,47,20.6
7.03,0.68,4511,48,20.6
7.03,0.67,4519,48,20.5
7.01,1.11,4292,48,20.4
7.03,1.53,4212,47,20.4
7.05,1.53,4175,48,20.4
7.01,2.3,4065,47,20.4
7.08,1.64,4102,48,20.6
7.07,1.67,3935,48,20.6
7.08,1.82,4028,48,20.5
7.06,1.86,4028,48,20.5
7.08,2.24,4019,48,20.6
7.11,2.69,4019,49,20.7
7.2,3.04,4016,49,20.8
7.09,2.38,3950,48,20.7
7.14,3.19,3972,48,20.9
7.13,2.97,3997,48,20.9
7.14,2.7,4010,50,20.8
7.11,2.69,4010,49,20.8
7.11,2.78,4003,49,20.8
7.04,2.74,3990,49,20.8
7.13,2.47,4010,49,20.9
7.1,1.97,4080,49,20.8
7.1,1.95,4025,48,20.8
7.08,1.93,4031,49,20.8
7.08,1.59,4053,49,20.8
7.06,1.79,3951,48,20.7
7.03,1.71,3978,48,20.8
7.05,1.31,3960,49,20.8
7.05,1.11,3935,49,20.7
7.04,1.54,3960,48,20.7
7.03,1.14,3947,48,20.7
7.03,1.21,3953,48,20.7
7.04,0.83,3954,48,20.6
7.02,1.63,3945,48,20.8
7.09,2.55,3902,48,21.1
7.15,4.19,3660,48,21.4
7.2,4.35,3394,49,21.7
7.17,4.58,2999,48,22
7.2,6,3027,49,22.3
7.14,5.66,2692,49,22.2
7.22,6.1,2566,50,22.1
7.28,6.13,2572,50,22
7.22,5.52,2508,49,21.9
7.18,5.35,2478,49,21.8
7.18,5.41,2475,50,21.6
7.18,5.23,2421,48,21.5
7.14,4.85,2366,48,21.4
7.13,4.75,2387,48,21.3
7.13,4.66,2351,49,21.3
7.1,4.31,2311,48,21.3
7.08,4.19,2321,48,21.3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6.98,3.56,2790,48,20
7.12,6.28,2827,48,20
7.12,4.18,2849,48,19.9
7.12,3.57,2821,47,19.7
7.12,5.15,2849,48,19.6
7.1,3.19,2926,48,19.7
7.1,3.15,2890,47,19.6
7.14,5.61,2753,47,19.4
7.08,4.09,2707,47,19.3
7.13,4.41,2713,48,19.4
7.16,4.39,2714,48,19.5
7.11,3.35,3037,48,19.8
7.17,5.19,2951,48,19.8
7.2,6.98,2893,48,19.8
7.22,4.69,2874,47,19.9
7.15,7.47,2987,48,19.9
7.1,2.93,3154,49,20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.16,3.71,1780,49,19.9
7.11,3.34,1559,49,19.9
7.03,2.54,1531,49,19.9
7,2.61,1410,48,19.8
6.97,2.73,1252,48,19.8
6.99,2.65,1207,49,19.8
6.95,2.32,1248,49,19.8
6.94,2.16,1264,49,19.8
6.92,1.92,1325,49,19.8
6.96,1.8,1422,49,19.8
6.94,1.57,1467,49,19.8
6.93,1.6,1395,48,19.8
6.86,2.17,1350,48,19.7
6.94,2,1316,48,19.7
6.9,1.8,1328,48,19.7
6.89,1.21,1568,49,19.8
6.92,1.52,1501,48,19.6
6.93,1.47,1441,49,19.6
6.93,1.74,1448,48,19.7
6.94,2.1,1432,49,19.9
6.94,2.17,1435,49,19.8
6.97,2.24,1444,49,19.9
6.94,2.98,1463,49,20
7.01,3.37,1504,49,20.1
6.95,5.29,1356,48,20.1
6.98,3.42,1344,49,20.1
6.94,3.57,1335,49,20
6.92,3.9,1356,49,19.9
6.9,2.82,1380,49,19.8
6.92,2.54,1438,50,19.7
6.89,2.49,1482,49,19.7
6.91,2.81,1473,48,19.6
6.9,3.18,1504,49,19.7
6.93,2.51,1547,49,19.6
6.91,2.88,1566,48,19.5
6.9,2.59,1547,48,19.3
6.91,2.67,1541,48,19.2
6.93,2.75,1529,47,19.1
6.91,3.09,1495,47,19.1
6.9,3.28,1457,47,19.1
6.9,2.88,1451,47,18.9
6.94,2.93,1258,48,18.9
6.92,3.67,1186,48,19
6.93,4.23,1178,48,19.3
6.94,4.56,1125,48,19.5
6.95,4.32,1153,50,19.5
6.92,4.51,1156,49,19.6
6.98,5.19,1174,48,20
6.98,5.83,1075,48,20.1
7.09,5.82,1029,49,19.8
7.13,5.5,1035,50,19.6
7.1,4.67,1038,43,19.5
7.08,4.51,1041,51,19.3
0,0,0,0,0
6.95,4.17,1051,52,19.3
7.04,3.98,1082,39,19.2
7.04,3.88,1079,36,19.2
0,0,0,0,0
0,0,0,0,0
7.07,4.56,1048,25,19
7.07,4.52,1048,21,18.9
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.53,8.13,1205,32,19.3
7.13,6.31,1168,28,19.6
6.96,5.46,1195,38,19.5
6.93,4.95,1214,39,19.3
7.04,4.35,1310,43,19.4
7.14,5.02,1356,40,19.5
7.14,4.75,1326,39,19.4
7.05,4.6,1420,40,19.5
6.97,3.99,1541,36,19.4
7.09,3.98,1467,39,19.2
6.95,3.76,1442,43,19.2
7,4.27,1432,32,19.1
7.01,4.91,1448,28,19.1
7.14,5.25,1464,25,19.1
7.01,5,1347,28,19.1
6.98,4.32,1356,31,19.1
7.08,4.37,1353,32,19.1
7.08,5.36,1371,46,19.1
