PH,oxy,tur,elec,tem
7,0.3,49,525,31.4
7,0.2,49,500,31.3
7.2,0.3,48,507,31.3
7,0.2,47,507,31.2
7,0.2,48,485,31.1
7,0.2,47,482,31.1
7.1,0.3,48,419,31.2
7,0.2,48,504,31
7,0.2,48,498,31
7,0.2,48,516,31
7.1,0.3,48,532,31.3
7,0.2,48,522,31.3
7,0.3,49,504,31.4
7,0.3,49,497,31.8
7.2,0.9,50,450,32.7
7,0.6,49,453,33
7.1,1.1,50,447,33.2
7,0.8,58,508,33.2
7.2,1.1,93,638,33.3
7.1,0.5,102,806,33.5
7.1,0.4,103,676,33.2
7.1,0.4,78,513,32.7
7.2,0.4,77,500,32.5
7,0.4,66,456,32.3
7,0.4,55,400,32.1
7,0.4,53,400,32
7.1,0.7,55,404,31.9
7,0.5,50,426,31.7
7,0.4,50,416,31.7
7,0.3,50,416,31.6
7,0.4,50,382,31.6
7,0.3,50,364,31.5
7,0.3,49,355,31.4
6.9,0.5,49,370,31.4
7.1,0.7,50,389,31.7
7.3,4.3,50,306,31.8
7.2,4.1,52,303,31.8
7.3,5.9,253,305,32
7.5,5.5,247,407,32.1
7.3,4.6,212,419,32.3
7.4,4.7,85,453,32.3
7.5,6,70,494,32.4
7.6,6.3,93,476,32.2
7.5,5.1,135,565,31.7
7.3,3.7,140,645,31.5
7.2,2.5,105,629,31.1
7.4,3.1,78,457,31.3
7.1,2.9,69,425,31.2
7.2,2.8,63,423,31.2
7.1,2.5,63,404,31.1
7.2,2.7,61,395,31.2
7.1,2.5,70,410,30.7
7.1,2.3,60,398,30.7
7.1,2.2,55,389,30.7
7.3,2.6,55,380,30.7
7.1,2.8,54,389,30.5
7.1,2.6,60,383,30.2
7.1,2.3,56,392,30.3
7.4,2.5,51,398,30.5
7.1,2.6,51,420,30.2
7.1,2.3,50,435,30.5
7.1,2.4,50,438,30.4
7.4,2.7,60,441,30.7
7.2,3.4,50,420,30.6
7.1,2.7,67,398,30.4
7.1,2.7,61,398,30.3
7.5,2.3,64,432,30.2
7.1,2,63,587,29.8
7.1,1.4,57,721,29.6
7.1,1,59,648,29.6
7.5,1,64,569,29.7
7,0.9,52,467,29.7
7,0.9,49,368,30.1
7,0.9,48,359,30.1
7.4,0.9,48,355,30.2
7,0.9,47,355,30.2
7,0.8,47,358,30
7,0.8,47,358,30
7.5,0.9,47,362,30.1
7,0.8,47,358,30
7,0.8,47,365,30
7,1.1,47,365,30.1
7.5,1.6,48,374,30.1
7,1.4,47,374,30.1
7,1.9,48,373,30
7,2.6,48,376,30.3
7.4,3.9,48,395,30.8
7.1,4.5,48,395,30.9
6.7,5.4,49,380,31.3
7,5.3,52,376,31.4
7.4,11.6,59,388,31.6
7,5,81,535,31.3
7,4.1,110,717,30.9
7,2.9,112,766,30.5
7.3,2.1,110,751,30.2
7,2,113,593,29.9
6.9,2.1,101,451,29.8
6.9,2,78,392,29.7
7.2,2,65,367,29.8
6.9,2,66,355,29.5
6.8,1.9,66,346,29.5
6.9,2.1,66,346,29.4
7.1,1.9,77,346,29.5
6.9,1.7,60,346,29.3
6.8,1.7,63,346,29.2
6.9,1.9,60,337,29.3
7.1,2.6,60,331,29.7
6.9,3.2,54,334,29.6
6.9,3.7,58,334,29.6
7,4.4,51,330,29.8
7.2,6.7,77,331,30.4
6.9,6.7,65,333,30.5
7.2,8.5,70,331,30.9
7.1,7.7,79,334,30.9
7.4,7.1,63,340,30.9
7.2,8.1,109,343,31.5
7.2,6.1,153,623,31.2
7,3.1,130,915,30.6
7.5,1.9,122,853,30.3
7,1.3,109,813,29.9
7,1.7,83,642,29.8
7,2.2,71,513,29.8
7.3,2.7,73,438,29.7
6.9,2.4,55,404,29.7
6.9,2.4,57,389,29.6
6.9,2.3,50,334,29.4
7.3,2.4,55,318,29.4
6.9,2.1,50,343,29.4
6.9,2,50,346,29.3
6.8,2.4,50,340,29.4
7.3,3.7,78,346,29.8
7,4.6,101,349,30.1
7,4.5,96,367,30.3
7,4.4,121,416,30.8
7.3,5,94,392,31
7,5.4,124,432,31.7
7.1,6.3,96,386,31.8
7.2,7.9,90,380,32.1
7.4,8.8,83,376,32.2
7.4,9.2,67,364,31.8
7.3,7.7,67,380,31.4
7.3,8.1,66,386,31.1
7.3,7.2,64,397,30.9
7.2,6.6,54,423,30.6
7.1,6,50,447,30.4
7.1,5.8,50,467,30.3
7.3,5.8,50,479,30.3
7,5.2,49,476,30.2
7,5.2,49,476,30.1
7,5.1,49,476,30.1
7.2,5.2,49,466,30.2
7,4.5,49,479,30
7,4.3,49,482,29.8
6.9,4.8,50,467,30
7.2,5.8,52,463,30.3
7.1,6.4,50,473,30.6
7.1,7.2,50,485,31.1
7.2,7.6,50,510,31.5
7.3,8.3,51,522,31.7
7.2,8.1,51,528,31.8
7.1,8.2,50,538,32
7.3,8.3,49,532,31.8
7.2,8.4,56,587,31.9
7.3,8.4,50,639,31.7
7.3,8.3,50,635,31.4
7.2,7.6,50,641,31.1
7.2,7.4,50,657,31
7.1,6.4,49,673,30.8
7.1,6.4,49,686,30.7
7.2,6.2,49,689,30.6
7.2,6.3,49,711,30.7
7.1,5.6,49,657,30.6
7.1,5.5,48,711,30.5
7.1,5.1,48,712,30.4
7.2,5.6,49,723,30.4
7.1,5,48,717,30.2
7,4.7,92,667,30.3
7,5.1,50,676,30.6
7.1,6.3,50,695,30.9
7.1,6.7,49,698,31.1
7.2,7.3,49,644,31.3
7.2,7.8,49,742,31.6
7.2,7.7,50,747,31.6
7.3,8.4,49,763,32.1
7.2,8.6,49,784,32.2
7.2,8.3,49,790,32.1
7.2,8.6,50,837,32
7.2,7.7,49,850,31.8
7.3,8.1,55,806,32.1
7.2,7.3,53,757,31.9
7.2,6.4,64,705,31.7
7,3.4,67,742,31.3
7,1.8,76,752,30.9
7,1.6,73,733,30.8
7.1,3.1,68,429,31
6.9,2.7,56,386,30.8
7,2.6,50,356,30.8
6.9,2.9,50,349,30.8
7,2.9,50,334,30.8
6.9,3.3,49,343,30.6
6.9,2.1,50,356,30.6
6.9,2.5,50,346,30.6
6.9,3.2,58,349,30.8
6.9,3.1,57,355,30.9
6.9,3,65,368,31.2
7.5,6.5,70,365,31.2
7.6,7,68,380,31.9
7.2,6.9,65,380,31.9
7.4,7.2,65,407,32
7.3,7.4,60,423,31.8
7.8,8.1,63,460,31.8
7.8,7.4,58,469,31.5
7.3,7,61,479,31.3
7.3,6.6,60,463,31.2
7.7,6.4,67,470,31.2
7.4,5.7,75,482,31
7.2,5.7,77,482,30.9
7.3,5.4,69,514,30.8
7.6,5.5,59,575,30.8
7.2,5.1,50,620,30.6
7.2,4.8,49,680,30.5
7.1,4.7,49,711,30.5
7.6,4.8,49,727,30.5
7,4.5,49,720,30.4
7.2,4.9,49,696,30.1
7.1,5.2,50,599,29.6
7.5,5.3,50,652,29.8
7.3,4.9,50,609,29.6
7.2,4.1,84,448,29.6
7,3.6,122,420,29.4
7.5,3.7,135,411,29.2
7.2,3.2,136,430,29.1
7,2.6,104,444,29.2
7,2.1,73,368,29.5
7.4,1.7,53,343,29.8
7,1.3,50,330,29.8
6.9,1.2,50,337,29.7
6.9,0.9,50,352,29.6
7.4,0.9,53,376,29.7
7,0.8,58,392,29.5
6.9,0.7,59,343,29.4
6.9,0.7,69,395,29.2
7.4,0.8,88,581,28.9
6.9,0.7,101,680,28.7
6.9,0.6,109,572,28.6
6.9,0.8,147,417,28.3
7.3,2.1,178,343,28.1
6.9,1.1,187,309,28.1
6.9,1.1,200,296,28
6.8,1.1,220,264,27.9
7.2,1.2,239,246,27.9
6.8,1.1,225,255,27.9
6.9,1.4,196,268,27.9
6.8,1.5,195,293,28
7.3,1.7,174,362,28.1
6.9,2,139,530,28.3
6.9,1.9,116,561,28.6
7,1.9,123,570,29.1
0,0,0,0,0
0,0,0,0,0
6.9,1.5,103,332,28.7
6.8,1.5,96,295,28.5
7.1,1.4,96,277,28.5
6.7,1.4,87,260,28.4
6.7,1.3,89,250,28.3
6.8,1.3,81,244,28.2
7.2,1.4,87,178,28.2
6.8,1.2,70,423,28.3
6.9,1.1,61,592,28.3
6.8,1.1,54,445,28.2
7.2,1.1,58,294,28.3
6.8,1.1,55,304,28.2
6.8,1.1,50,275,28.1
6.8,1.1,51,253,28.2
7.2,1.7,51,260,28.7
6.8,2,50,262,29.2
6.9,2.2,50,259,29.8
6.8,2.4,51,256,30.1
7.2,3.1,68,232,31.2
6.9,3,81,343,31.5
6.9,2.8,98,729,32
7,2.6,132,558,32.2
7.6,2.6,154,820,32.5
7,2.3,106,451,31.9
6.9,1.8,100,377,30.9
6.9,1.9,93,341,30.6
7.5,2,82,319,30.2
6.9,1.9,76,312,29.9
6.9,1.9,128,303,29.8
6.9,2,109,294,29.7
7.4,2,69,247,29.7
6.8,2,52,276,29.5
6.8,2.1,53,275,29.3
6.8,2.1,50,226,29.3
7.3,2,55,256,29.4
6.8,1.9,50,238,29.3
6.8,1.8,50,269,29.2
6.8,2,50,272,29.3
7.3,2.4,50,250,29.6
6.8,2.8,50,303,29.8
6.8,3.2,50,309,30.1
6.8,3.5,50,279,30.5
7.3,3.9,75,316,30.8
6.8,4.2,121,312,31.6
6.9,3.8,135,634,32
6.9,3.2,160,824,32.2
7.4,3,227,932,32.5
7,2.8,196,763,32.3
7,2.6,227,574,31.7
7,2.8,153,532,31.1
7.4,2.9,109,325,30.9
6.9,2.7,92,401,30.6
6.8,2.7,84,395,30.5
6.8,2.7,84,383,30.3
7.2,3,78,359,30.2
6.8,3,59,331,29.9
6.8,2.9,55,325,29.9
6.8,2.8,62,344,29.8
7.2,3,64,338,29.8
6.8,2.8,55,331,29.7
6.8,2.8,62,353,29.6
6.8,2.9,62,337,29.7
7.1,3.3,66,356,30
6.8,3.5,64,371,30.2
6.8,3.8,97,365,30.7
6.9,4.2,66,386,30.8
7.2,5.2,71,371,31.6
6.9,5,62,407,31.6
6.9,5.1,63,309,31.6
6.9,5.2,64,256,31.6
6.9,5.5,69,85,31.5
6.9,5,61,210,31.2
6.9,4.6,62,205,30.9
6.9,4.4,61,290,30.7
6.9,4.4,59,250,30.7
6.9,4,51,451,30.5
6.9,3.8,52,319,30.4
6.9,3.7,50,159,30.3
6.9,3.9,51,331,30.4
6.9,3.5,50,208,30.2
6.9,3.4,50,470,30.2
6.9,3.3,50,97,30.1
6.9,3.5,51,88,30.2
6.9,3.2,50,168,30
6.9,3.2,51,547,30
6.9,3.2,50,177,30.1
6.9,4.1,49,38,30.6
6.9,4.3,48,122,31
6.9,4.5,49,216,31.5
6.9,4.8,49,531,31.8
7.2,5.9,49,235,32.6
7,6,49,303,32.8
7,5,49,429,32
6.9,4.2,50,404,31.6
7.2,4.7,55,183,31.7
7,3.9,54,602,31.4
6.9,4.1,49,528,31.1
6.9,3.9,49,260,30.8
7.2,3.6,50,350,30.7
6.9,3.1,50,414,30.5
6.9,3,49,398,30.4
6.9,3,49,395,30.4
7.2,3.1,49,371,30.5
6.9,2.9,50,125,30.4
7,2.8,49,451,30.3
6.9,2.6,49,294,30.3
7.1,2.6,49,485,30.3
6.9,2.4,49,225,30.2
6.9,2.2,49,150,30.2
6.9,2.1,49,214,30.2
7.1,3,49,110,30.5
6.9,2.8,49,177,30.6
6.9,3.2,49,528,30.9
7,5.4,48,476,32.9
7.2,7.1,49,255,33.9
7,6.7,50,278,33.6
7,7.2,49,59,34.3
7,2.5,59,112,31.9
7.1,6.4,54,228,33.3
7,5.3,49,72,32.6
7,2.8,50,306,31.8
7.3,7,53,619,31.1
7.2,6.8,50,589,31.3
7.4,5.9,52,622,31.1
7.1,5.9,49,610,31
7.1,5.2,50,629,30.9
7,4.6,53,669,30.8
7.1,5,50,610,30.7
7.1,5.1,50,626,30.7
7.1,5.2,50,622,30.6
7.4,6,49,629,30.7
7.1,5.3,49,616,30.6
7.1,5.1,56,619,30.7
7.1,5.2,50,623,30.8
7.6,5.7,54,599,31.1
7.3,5.8,51,613,31.3
7.1,4.8,63,653,31.2
7.2,4.6,59,632,31.3
7.7,6.9,62,635,31.9
7.9,11.2,51,616,32.9
8.7,14.6,50,586,33.3
8.6,14.3,51,577,33.4
8.1,15,84,543,33.9
8.3,12.5,77,620,33.4
7.8,10.6,85,1023,33
7.4,7.5,100,953,32.3
7.8,7,104,731,32.2
7.5,7.8,71,507,32.2
7.3,7.9,59,426,32.1
7.3,7.6,55,410,32
7.8,7.7,56,374,32
7.3,7.2,52,401,31.8
7.2,6.6,50,371,31.6
7.1,6.7,51,353,31.6
7.7,6.5,56,389,31.6
7.1,5.9,53,334,31.4
7.1,6,49,420,31.4
7.1,5.8,50,405,31.4
7.5,6.9,89,408,31.7
7.2,8.6,64,426,31.9
7.2,9.3,64,420,32.3
7,7.3,65,420,32.1
7.5,6.7,81,423,32.2
7,5.9,77,451,32.3
7.2,11.2,58,432,33.8
7.4,13.2,56,438,34.4
7.4,8.2,62,738,33
7.1,6,53,781,32.4
7,7.4,50,673,32.4
7,7.5,50,619,32
7.4,6.7,50,643,31.8
7,6.1,50,635,31.6
7,5.4,50,687,31.5
7,5.3,50,672,31.3
7.3,6.1,49,663,31.5
6.9,5.7,48,616,31.5
6.9,5.6,48,608,31.4
6.9,5.5,49,644,31.4
7.3,5.2,50,653,31.4
7,5,49,650,31.2
6.9,4.9,49,675,31.2
6.9,5,49,676,31.4
7.2,5.5,48,583,31.7
6.9,6.2,47,507,32.1
7,7.6,48,501,32.8
6.9,9.4,48,447,33.4
7.3,11.6,50,486,33.7
7.2,12.4,49,455,33.9
7.1,12.2,50,473,33.9
7.5,12.8,55,429,33.5
7.3,12.3,65,476,33.5
7.4,12.1,68,438,33.5
7.3,10.6,63,583,33.1
7,6.4,76,1054,32.5
7.2,4.2,89,1303,32.1
6.9,3.4,100,1059,31.7
6.9,3.9,78,715,31.5
6.9,4.6,71,464,31.6
7.1,5.2,69,417,31.6
6.8,4.6,51,368,31.5
6.8,4.1,53,414,31.3
6.8,3.9,50,392,31.2
7,4.1,50,429,31.2
6.7,3.5,49,395,31.1
6.8,3.6,49,368,31
6.7,3.8,49,401,31.2
7,5.1,50,389,31.7
6.8,6.1,49,395,32.1
6.8,5.8,51,341,32.3
6.8,6.2,52,380,32.5
7,9.3,69,398,33
7,9.1,69,441,32.9
6.9,9,53,414,32.7
7,9.2,56,444,32.6
7.1,10.3,68,404,32.8
7.1,8.7,54,460,32.5
6.9,8,52,465,32.2
7,7.5,56,438,32
7,7.6,69,447,32
6.8,6,58,426,31.8
6.8,5.4,51,435,31.6
6.8,5.2,52,451,31.6
6.8,5.5,68,460,31.5
6.8,4.5,55,460,31.4
6.8,4.2,50,559,31.3
6.8,4.1,50,601,31.3
6.8,4.5,69,613,31.3
6.8,4.2,50,586,31.3
6.8,3.8,50,541,31.1
6.8,3.9,49,599,31
6.7,4.8,52,501,31.3
6.8,5,50,613,31.4
6.8,5.7,50,595,31.7
6.8,6.7,49,657,32
6.6,8.2,60,516,32.1
6.7,7.1,54,540,31.7
6.7,7.8,50,629,31.9
6.7,9.5,50,641,32.3
6.5,9.7,55,622,32.3
6.7,8.5,50,647,32
6.7,8.4,50,700,31.8
6.7,7,61,550,31.6
6.4,4.5,89,669,31.4
6.6,2.3,79,792,31.2
6.6,2.3,81,608,31
6.6,2.9,62,427,31.1
6.3,3.9,69,349,31.2
6.5,3.9,54,335,31.1
6.5,3.8,122,360,30.9
6.5,3.5,52,347,30.8
6.3,3.6,63,322,30.9
6.4,3.1,50,332,30.8
6.4,3,58,337,30.7
6.4,3,50,309,30.7
6.3,3.7,68,309,30.9
6.4,3.7,55,344,31
6.4,5,50,325,31.6
6.3,5.9,49,322,31.9
6.2,7.4,72,337,32.2
6.3,4.8,56,331,32
6.3,2.7,109,347,31.5
6.3,4.8,73,414,31.7
6.2,9,64,371,32
6.3,7.2,54,371,31.8
6.3,7,50,371,31.6
6.3,6.2,58,353,31.3
6.2,5.7,57,438,31.1
6.3,4.3,50,408,30.9
6.3,3.9,49,448,30.7
6.3,3.5,49,457,30.7
6.2,4,49,491,30.7
6.3,3.2,49,453,30.7
6.3,3.4,49,519,30.6
6.3,3.3,48,519,30.5
6.2,3.5,49,480,30.5
6.3,2.7,49,532,30.5
6.3,3.3,49,477,30.3
6.4,2.8,49,467,30.3
6.2,3.9,49,571,30.7
6.3,3.5,49,492,30.9
6.4,3.8,49,510,31.1
6.4,4.3,49,559,31.1
6.3,4.6,50,547,31
6.4,3.7,56,534,31
6.5,4.7,57,501,31.3
6.5,5.5,53,525,31.5
6.8,7.5,67,732,31.7
7.2,6.3,61,610,31.8
7.1,7,57,652,31.8
7.4,7.3,130,631,31.8
7.7,7.3,78,601,31.7
7.3,5.8,76,608,31.6
7.1,2.7,178,709,31.2
7.1,3.4,133,697,31.3
7.8,4,72,616,31.5
7.3,5.3,201,467,31.4
7.3,5.7,62,420,31.4
7.3,6.1,55,407,31.4
7.8,5.4,53,402,31.3
7.2,4.7,52,413,31.1
7.2,4.5,49,410,31.2
7.2,4.7,190,401,31.2
7.8,5.7,58,405,31.5
7.1,5,174,404,31.5
7.2,5,71,404,31.6
7.3,6.5,65,392,32
7.9,9.2,273,386,32.8
7.5,9.7,62,386,32.8
7.3,8.3,76,398,32.7
7.4,9.3,88,407,32.8
7.8,7.6,69,441,32.5
7.1,6.2,62,479,32.2
7.1,5.3,97,510,31.9
7.1,6,54,513,31.7
7.7,5.3,240,519,31.5
7.1,4.6,59,519,31.3
7,4.1,54,534,31.1
7,3.8,49,550,31
7.6,5.5,49,532,31.1
7,3.9,49,526,30.9
7,4.1,47,516,30.9
7.1,4.3,48,498,30.8
7.5,4.5,167,438,31
7.1,4.2,120,430,31
7.1,4.1,49,429,31
7,4.5,177,417,31.1
7.6,5.6,49,426,31.5
7.3,7.1,49,430,31.9
7.4,10.2,54,413,32.6
7.4,10,78,474,33.1
7.7,10,94,662,33.8
7.3,9.4,93,685,34
7.3,9.6,80,551,33.7
7.4,9.1,67,426,33.4
7.7,11.1,67,420,33.4
7.3,10.7,69,398,33.2
7.3,10,65,386,32.9
7.3,8.8,64,377,32.6
7.6,8.9,58,368,32.5
7,7.6,58,365,32.4
7.1,7.3,57,364,32.3
7.1,7.2,54,362,32.2
7.5,7.1,55,365,32.2
7.1,6.3,50,362,31.9
7,6.2,52,365,31.8
7,5.9,50,368,31.8
7.4,6.2,50,377,31.9
7,5.4,50,386,31.7
7,5.1,50,392,31.7
7,5.3,50,389,31.8
7.3,7,50,392,32.1
7.1,7.8,49,383,32.5
7.2,9.4,50,380,33
7,7.1,55,383,32.8
7.3,7.1,62,383,32.7
7.1,10.3,58,380,33.3
7.3,14.1,57,375,34.8
7.6,15,53,375,35
7.4,15,66,377,34.6
7.5,14.1,50,388,33.9
7.3,10.8,54,401,33.2
7.2,9.4,53,432,32.7
7.3,8.7,56,451,32.5
7.1,6.9,50,464,32.1
7.2,7.5,55,429,32.2
7.2,8.4,51,405,32.2
7.3,9,60,398,32.4
7.2,7.4,53,401,32.3
7.1,6.5,55,398,32.4
7.2,6.3,53,395,32.3
7.3,6.8,52,398,32.4
7.2,5.5,50,407,32.3
7.1,4.9,52,416,32.2
7.1,4.7,53,426,32.2
7.3,6.4,52,435,32.5
7.2,6.8,50,438,32.7
7.2,8,57,444,33.2
7.3,8.7,52,450,33.5
7.4,9.6,63,457,33.8
7.6,13.4,53,438,34.6
7.6,13.5,57,428,34.6
7.5,11.5,76,428,33.9
7.3,0,62,456,32.9
7.2,0,56,457,32.8
7.2,0,56,457,32.8
7.3,5.4,50,439,33.1
7.4,5,50,438,33
7.4,5,49,441,32.7
7.3,4.7,49,441,32.6
7.3,4.4,49,445,32.5
7.4,4,49,448,32.6
7.3,4.1,49,451,32.4
7.2,3.8,49,460,32.4
7.2,3.5,49,473,32.3
7.4,3.3,51,451,32.3
7.2,3.2,50,494,32.3
7.2,3,49,501,32.2
7.2,3,49,504,32.2
